FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10,FOV 5 Cell 11,FOV 5 Cell 12,FOV 5 Cell 13,FOV 5 Cell 14,FOV 5 Cell 15,FOV 5 Cell 16,FOV 5 Cell 17,FOV 5 Cell 18,FOV 5 Cell 19,FOV 5 Cell 20,FOV 5 Cell 21,FOV 5 Cell 22,FOV 5 Cell 23,FOV 5 Cell 24,FOV 5 Cell 25,FOV 5 Cell 26,FOV 5 Cell 27,FOV 6 Cell 1,FOV 6 Cell 2,FOV 6 Cell 3,FOV 6 Cell 4,FOV 6 Cell 5,FOV 6 Cell 6,FOV 6 Cell 7,FOV 6 Cell 8,FOV 6 Cell 9,FOV 6 Cell 10,FOV 6 Cell 11,FOV 6 Cell 12,FOV 6 Cell 13,FOV 6 Cell 14,FOV 6 Cell 15,FOV 6 Cell 16,FOV 6 Cell 17,FOV 6 Cell 18,FOV 7 Cell 1,FOV 7 Cell 2,FOV 7 Cell 3,FOV 7 Cell 4,FOV 7 Cell 5,FOV 7 Cell 6,FOV 7 Cell 7,FOV 7 Cell 8,FOV 7 Cell 9,FOV 7 Cell 10,FOV 7 Cell 11,FOV 7 Cell 12,FOV 7 Cell 13,FOV 7 Cell 14,FOV 7 Cell 15,FOV 7 Cell 16,FOV 7 Cell 17,FOV 7 Cell 18,FOV 7 Cell 19,FOV 7 Cell 20,FOV 7 Cell 21,FOV 7 Cell 22,FOV 7 Cell 23,FOV 7 Cell 24,FOV 7 Cell 25,FOV 7 Cell 26,FOV 7 Cell 27,FOV 7 Cell 28,FOV 7 Cell 29,FOV 7 Cell 30,FOV 7 Cell 31,FOV 7 Cell 32,FOV 7 Cell 33,FOV 7 Cell 34,FOV 7 Cell 35,FOV 7 Cell 36,FOV 7 Cell 37,FOV 7 Cell 38,FOV 7 Cell 39,FOV 8 Cell 1,FOV 8 Cell 2,FOV 8 Cell 3,FOV 8 Cell 4,FOV 8 Cell 5,FOV 8 Cell 6,FOV 8 Cell 7,FOV 8 Cell 8,FOV 8 Cell 9,FOV 8 Cell 10,FOV 8 Cell 11,FOV 8 Cell 12,FOV 2 Cell 1,FOV 2 Cell 2,FOV 2 Cell 3,FOV 2 Cell 4,FOV 2 Cell 5,FOV 2 Cell 6,FOV 2 Cell 7,FOV 2 Cell 8,FOV 2 Cell 9,FOV 2 Cell 10,FOV 2 Cell 11,FOV 2 Cell 12,FOV 2 Cell 13,FOV 2 Cell 14,FOV 2 Cell 15,FOV 2 Cell 16,FOV 2 Cell 17,FOV 2 Cell 18,FOV 2 Cell 19,FOV 2 Cell 20,FOV 4 Cell 1,FOV 4 Cell 2,FOV 4 Cell 3,FOV 4 Cell 4,FOV 4 Cell 5,FOV 4 Cell 6,FOV 4 Cell 7,FOV 4 Cell 8,FOV 4 Cell 9,FOV 4 Cell 10,FOV 4 Cell 11,FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10,FOV 5 Cell 11,FOV 5 Cell 12,FOV 5 Cell 13,FOV 5 Cell 14,FOV 5 Cell 15
1.14482,1.188634,1.21255,1.128945,1.423646,1.213046,1.21233,1.264061,1.176412,1.249258,1.32557,1.313668,1.262787,1.184272,1.198965,1.23089,1.301224,1.34493,1.200719,1.218057,1.211251,1.159096,1.341737,1.622796,1.187571,1.148983,1.325399,1.026273,1.051546,1.043121,1.009627,1.030091,1.081656,1.061049,1.313101,1.12287,1.140319,1.074857,1.069173,1.048794,1.057114,1.015873,1.029385,0.918207,0.973873,1.043707,1.114869,1.087537,0.991426,1.056283,1.000782,0.984283,0.879833,0.990105,1.011747,1.015651,1.022768,1.016756,1.017503,1.014472,1.062556,1.042754,1.050067,1.038156,1.04258,1.025393,1.061747,1.077406,1.046117,1.151754,1.030928,1.065582,1.071411,1.100713,1.062541,1.11164,1.051622,1.09906,1.138326,1.048925,1.085117,1.030754,1.042262,0.906157,1.000533,1.043222,1.02429,1.051114,1.006842,1.031613,1.021844,1.011683,1.076941,1.060716,1.024513,1.061042,2.532414538,2.609024688,2.710555681,2.588923059,1.897901106,2.73823767,2.587672245,3.133889351,2.614077705,2.656619851,2.470839196,1.131971368,2.160146655,1.080395646,1.319379771,1.23611481,1.0273029,1.040968865,2.370210561,2.84772291,1.026728,1.00455,1.05525,1.00898,1.019505,0.973196,1.027892,1.029967,0.926398,0.985282,1.024067,0.998828,1.085289,1.006919,1.075888,1.023651,1.062202,1.009181,1.043372,1.042077,0.977853,1.034863,0.859768,1.072581,1.085549,1.08536
1.134259,1.1752,1.202939,1.110597,1.390447,1.205652,1.199104,1.213796,1.149782,1.226326,1.295518,1.280718,1.250974,1.174119,1.260335,1.22364,1.27734,1.306207,1.166792,1.228877,1.192174,1.143766,1.295353,1.994988,1.197921,1.099827,1.279025,1.015977,1.028666,1.036585,0.996746,1.020572,1.052786,1.038314,1.417967,1.103138,1.071805,1.062581,1.062982,1.034031,1.041786,1.007277,1.027978,0.917061,0.965204,1.023459,1.085782,1.050432,0.966195,0.996943,0.974872,0.973109,0.864558,0.973084,0.995877,1.001805,1.004908,0.992426,1.012166,1.014334,1.052894,1.017544,1.025446,1.03568,1.028536,1.020053,1.021948,1.050626,1.020619,1.081338,1.01884,1.056633,1.05838,1.045631,1.031932,1.096372,1.045717,1.046436,1.089939,1.041153,1.074659,1.002433,1.029535,0.892822,1.017439,1.01463,1.025924,1.073254,1.02931,1.040593,1.023596,1.020333,1.09091,1.047629,1.021106,1.052345,2.583957473,2.64731761,2.731805852,2.745878214,2.124617616,2.803268299,2.722692061,3.49985208,2.55695178,2.751562473,2.68346504,1.220107591,2.462329581,1.503193068,1.1597963,1.4758307,2.032694489,2.033197122,2.771564183,2.997586418,1.042001,1.020657,1.025373,0.99556,0.992511,0.980574,1.009514,1.018582,0.935094,0.990865,1.002496,0.95399,1.110285,1.064508,1.03898,1.02437,1.056027,1.000368,1.00343,1.040241,1.110674,1.045486,1.172154,1.062985,1.059148,1.069762
1.142632,1.184358,1.180362,1.098942,1.423581,1.167688,1.15743,1.227396,1.149009,1.207745,1.245447,1.24254,1.256118,1.180369,1.388929,1.221179,1.254907,1.317372,1.174147,1.199978,1.214496,1.13457,1.281507,1.467146,1.186033,1.090248,1.267808,1.020583,1.050836,1.038353,0.992256,1.010652,1.058278,1.03052,1.355651,1.081555,1.052677,1.066739,1.050929,1.036167,1.033565,1.01207,1.026331,0.916477,0.960733,1.028396,1.08581,1.061416,1.008499,1.026695,0.993185,0.980781,0.88152,1.042525,0.986026,1.012407,0.994825,1.007615,1.030065,1.01721,1.061988,1.030033,1.035046,1.022822,1.027305,1.016027,1.020635,1.05629,1.019895,1.061159,1.025847,1.046883,1.049344,1.017365,1.031429,1.093292,1.038349,1.055428,1.081694,1.048085,1.059831,1.004495,1.029293,0.868958,1.000374,1.006179,0.998562,1.018767,1.011097,1.008634,1.015324,1.003791,1.056221,1.030671,0.999886,1.039139,2.548156735,2.644886456,2.67172412,2.776231835,2.344802687,2.766172982,2.778941823,3.465515465,2.50672152,2.718526192,2.723943363,1.319719998,2.501262421,1.628443078,1.302051526,1.600066016,2.09663229,2.057502468,2.838273856,2.960970822,1.004729,1.001537,1.009612,0.990885,0.984009,0.957071,1.012865,0.96749,0.997826,0.955051,0.982136,0.992552,1.111087,1.055727,1.010106,1.065867,1.094859,1.025327,1.074226,1.076346,1.141701,1.070975,1.247028,1.080345,1.077299,1.088784
1.114598,1.128338,1.137917,1.054858,1.310987,1.181375,1.129841,1.211249,1.134095,1.23064,1.185683,1.197123,1.205016,1.217974,1.273974,1.189495,1.217559,1.292321,1.169385,1.18696,1.166325,1.119624,1.266568,1.250457,1.180683,1.057038,1.234072,1.010521,1.049252,1.025304,0.991059,0.98429,1.051686,1.026555,1.224432,1.070585,1.032553,1.068887,1.049139,1.025172,1.015672,1.00818,1.017685,0.908801,0.980205,1.016791,1.065021,1.040672,0.98495,0.989193,1.008594,0.975617,0.855284,1.059855,0.98048,0.997572,0.97873,0.987454,1.020053,1.014858,1.056972,1.017102,1.013844,1.026876,1.015616,0.996294,1.030542,1.045398,1.025616,1.024249,1.016099,1.050229,1.013113,1.006234,1.016724,1.071717,1.044498,1.03432,1.056653,1.058539,1.031964,0.986985,1.002751,0.854187,0.986653,0.985908,0.99884,0.994111,0.991879,0.991785,1.007616,0.997123,1.021742,1.022923,1.004743,1.025163,2.428189596,2.535837495,2.539505639,2.661069066,2.284584389,2.615963158,2.670731873,3.244666232,2.380998069,2.570089918,2.630772875,1.319225014,2.415299471,1.63041702,1.445317809,1.634040027,2.007734365,1.95563706,2.75909024,2.838246057,1,1,1,1,1,1,1,1,1,1,1,0.968755,1.08957,1.072004,1.053941,1.025595,1.077347,1.003752,1.027596,1.03892,1.017241,1.056274,1.015518,1.051245,1.042615,1.062826
1.105432,1.120238,1.125599,1.073839,1.271212,1.152527,1.124244,1.1895,1.12242,1.197029,1.194529,1.169875,1.187237,1.233392,1.213704,1.168011,1.198043,1.234397,1.168956,1.18539,1.141848,1.11767,1.26259,1.203091,1.141617,1.031452,1.240411,1.020725,1.030432,1.026667,0.992286,1.007965,1.041895,1.013267,1.155888,1.056231,1.012009,1.055019,1.042113,1.023202,1.008811,0.997665,1.011549,0.923729,0.973336,0.985636,1.005811,0.984471,0.953052,0.953926,0.968955,0.95084,0.818562,0.97118,0.963013,0.971073,0.968647,0.970981,1.009889,0.993186,1.015208,0.985847,0.987831,1.002862,0.991352,0.966419,0.963214,1.000056,0.982454,0.999913,1.002189,1.00294,0.973533,0.951988,0.989664,1.046803,0.976821,0.986842,0.991478,0.97776,0.992812,0.971318,0.965572,0.813965,1.010181,1.000576,1.008965,1.000296,0.994916,0.996662,1.008482,1.00743,1.023223,1.024268,1.000177,1.019663,2.329059399,2.469744625,2.435027191,2.555433313,2.251736035,2.508824029,2.596301161,2.976721935,2.305074839,2.443288389,2.566355995,1.342324984,2.341579789,1.572801993,1.54597854,1.677698444,1.946034692,1.85538945,2.684809749,2.749063434,1.33538,1.675744,1.691742,1.2836,2.302742,1.265541,2.020821,1.051456,1.011689,1.774261,1.433818,1.015932,1.150825,1.054141,1.035524,1.033763,1.056357,0.988892,1.033019,1.019689,1.099631,1.04303,0.892761,1.039912,1.041796,1.073379
1.10441,1.112082,1.120397,1.071552,1.280283,1.141647,1.164237,1.184227,1.111462,1.162111,1.202981,1.153619,1.23932,1.225789,1.212731,1.175733,1.158412,1.190249,1.163465,1.232583,1.158696,1.099131,1.253267,1.179826,1.153039,1.04505,1.226582,1.027066,1.030428,1.044414,0.988207,0.988901,1.042051,1.026417,1.10879,1.059155,1.005744,1.055942,1.037281,1.031365,1.015521,1.00079,1.014735,0.936791,0.982132,0.993378,1.01399,0.998233,0.950215,0.952755,0.949176,0.97495,0.827256,0.927869,0.968599,0.980381,0.990977,0.98499,1.004443,0.987322,1.009362,0.996721,1.01599,1.012445,0.988958,0.991862,1.003274,1.012185,0.983469,1.001784,0.992436,1.006841,0.967538,0.98191,1.023974,1.052783,0.995345,0.994126,1.000512,1.003734,1.001938,0.972774,0.967586,0.824792,0.981395,0.994502,1.010066,0.996246,1.021338,1.001809,1.013393,1.010884,1.029347,1.016601,0.994441,1.019993,2.296425956,2.471072375,2.403009091,2.517160647,2.334126118,2.487704997,2.546576827,2.847872699,2.296802718,2.422837219,2.549628519,1.427899995,2.327449403,1.546964492,1.587209993,1.773966897,1.97754952,1.858405305,2.668760446,2.73424958,2.080292,2.170264,2.09732,1.551775,2.527035,2.216024,2.47781,1.150541,1.170066,1.866447,2.008884,0.994621,1.080826,1.072271,1.148574,1.010999,1.067994,0.982525,1.032209,1.030918,0.960892,1.031187,0.861398,1.051268,1.014339,1.068102
1.097616,1.127603,1.104872,1.063329,1.313104,1.107404,1.189917,1.181621,1.110903,1.133339,1.243503,1.151144,1.38955,1.199451,1.328604,1.173734,1.145945,1.194042,1.151769,1.187214,1.137633,1.104504,1.200033,1.170823,1.11979,1.033067,1.170892,0.996344,1.012697,1.012286,0.967859,0.982572,1.033448,1.017937,1.066688,1.035306,0.998255,1.038067,1.029129,1.021621,1.008582,0.978778,1.02059,0.922239,0.981011,0.980599,1.016844,0.973526,0.945928,0.963207,0.947847,0.973178,0.830845,0.941173,0.96435,0.979663,0.980165,0.973877,0.995239,0.976127,1.023569,0.994738,0.994729,1.009655,0.990512,0.978741,0.996082,1.021986,0.963868,0.97774,0.996103,1.005,0.973548,0.978385,0.98368,1.03418,1.001023,1.021443,0.976817,0.991538,0.993451,0.976787,0.96251,0.811346,1.022845,1.024293,1.011971,1.00616,1.020943,1.004365,1.010873,1.014568,1.022766,1.025329,1.000044,1.020221,2.24441172,2.435123434,2.352131557,2.469399206,2.338891318,2.437196317,2.448359703,2.592171367,2.252019605,2.34725144,2.396119995,1.482940866,2.289348125,1.510160063,1.503316793,1.809049366,1.980346957,1.917312981,2.624510485,2.690872699,2.221945,2.233869,2.104994,1.539118,2.543141,1.865937,2.337028,2.694681,1.679659,1.88428,2.049514,0.943161,1.063382,1.021194,1.000608,0.993232,1.023784,0.975398,0.957465,1.02963,1.043037,1.008942,0.828338,1.033334,1.006505,1.022084
1.080228,1.086681,1.076506,1.051644,1.304036,1.059206,1.159687,1.201008,1.100325,1.09541,1.218945,1.142544,1.41692,1.131063,1.222364,1.156641,1.150044,1.175701,1.180395,1.160729,1.165166,1.083744,1.166305,1.153296,1.114336,1.016119,1.166201,0.979805,0.999422,1.025764,0.976749,0.974119,1.035028,1.027771,1.047781,1.03409,0.989851,1.040744,1.023018,1.012232,0.995732,0.994863,1.008325,0.915059,0.975219,0.965828,0.988597,0.942219,0.896064,0.924867,0.91983,0.926836,0.822956,0.896757,0.931318,0.960391,0.954845,0.943094,0.985389,0.966295,1.005682,0.966926,0.97102,0.98537,0.984439,0.939044,0.954531,1.002264,0.948405,0.955595,0.976726,0.985029,0.949654,0.976215,0.951845,1.005887,0.953691,0.97009,0.953837,0.962163,0.964416,0.963164,0.944397,0.80047,1.005166,0.992615,0.991861,1.009719,1.026251,1.002349,1.000282,0.994371,1.008298,1.014294,1.00731,1.009876,2.211658519,2.411038666,2.312431612,2.435094468,2.347635018,2.379710716,2.36806951,2.241161172,2.220203771,2.306026249,2.315789589,1.543557106,2.265361656,1.5888374,1.653021529,1.831832563,1.952273736,1.943589023,2.597487037,2.664076502,2.186589,2.166176,2.053223,1.475436,2.488144,1.182852,1.983819,2.242423,1.870587,1.787932,1.901858,0.97522,1.077589,1.030542,0.991773,1.037809,1.030039,0.972508,0.991632,1.037842,1.077345,1.031747,0.819697,1.067173,0.987432,1.021574
1.092664,1.087981,1.080164,1.057126,1.313597,1.049135,1.173517,1.174704,1.100743,1.088347,1.168496,1.144791,1.372118,1.145777,1.164319,1.160408,1.146909,1.161656,1.176955,1.084712,1.210271,1.080533,1.165251,1.137388,1.104116,1.011288,1.13934,1.012297,1.017863,1.027423,0.985805,0.991732,1.047473,1.010047,1.029125,1.046459,0.986577,1.025389,1.021707,1.027865,1.005922,0.991454,1.013293,0.9331,0.98051,0.985492,0.988899,0.959395,0.959671,0.973911,0.936738,0.960555,0.834876,0.925809,0.97392,0.991906,0.973255,0.973938,1.001263,0.982646,1.021511,1.008772,0.990006,0.994622,1.009329,0.974064,0.967939,1.003577,0.979716,0.964737,0.984349,0.998515,0.960518,1.011063,0.974443,1.003753,0.969048,1.012039,0.997974,0.992784,1.009436,0.988538,0.983962,0.838958,0.978775,1.012516,1.00248,1.009395,1.020553,0.977589,1.003743,0.987866,1.026465,1.004762,0.978201,1.005493,2.18616624,2.408838541,2.290892024,2.414726708,2.380962056,2.355668979,2.313747071,1.80954478,2.205310377,2.26690887,2.29457907,1.60607271,2.253892769,1.614086576,1.580424902,1.863010473,1.895030514,1.904422699,2.587918121,2.655362372,2.14578,2.110617,1.985976,1.418814,2.434141,1.191859,1.900802,1.88877,1.754588,1.809293,1.855463,0.951917,1.025927,0.998295,0.971418,0.97185,0.972588,0.942061,0.959754,0.979425,1.008407,0.993338,0.837855,1.042953,0.999325,0.991116
1.082345,1.085056,1.073685,1.03473,1.28622,1.073404,1.160562,1.167164,1.081781,1.071035,1.195602,1.155071,1.319408,1.108751,1.119398,1.14454,1.140091,1.180838,1.145637,1.061371,1.20537,1.085087,1.144741,1.128765,1.09023,1.023,1.174164,1.022295,1.037861,1.03431,0.978197,1.007438,1.029175,1.034849,1.028991,1.041352,1.008133,1.039596,1.025824,1.020015,1.014263,1.002516,1.026688,0.930385,0.989783,0.994851,1.013896,0.973579,1.001202,0.993776,0.966664,0.979084,0.875597,0.93152,0.97505,0.99145,0.983326,0.993555,1.007774,0.987758,1.02737,0.999769,0.996569,1.0101,1.000879,1.004618,0.998392,1.00923,0.988504,0.973471,1.001438,0.99465,0.976698,1.018402,0.979818,1.007258,1.008499,1.021342,1.00914,1.004089,1.000852,0.998499,0.977877,0.878579,1.007361,0.992277,0.991438,0.998889,1.009366,1.016806,1.000356,0.988191,0.99753,0.996439,0.985108,1.005364,2.191837234,2.46243911,2.305174446,2.452266547,2.488689311,2.386115004,2.292061868,1.631868296,2.253697092,2.309784616,2.29055286,1.710353717,2.283208476,1.796583689,1.682801734,1.9186726,1.793236111,1.82022941,2.620817057,2.699566869,2.091221,2.037329,1.909555,1.41781,2.405169,1.195726,1.851429,1.544134,1.608917,1.753668,1.821407,0.951722,1.002779,0.985989,0.97127,0.966171,0.998848,0.935041,0.916625,0.976589,1.007907,0.997789,0.883517,1.051361,0.999434,0.993339
1.049909,1.076152,1.044387,1.01672,1.217123,1.070467,1.143603,1.130873,1.080314,1.036904,1.199449,1.133767,1.32247,1.0814,1.118053,1.13668,1.11485,1.151341,1.122373,1.064031,1.182511,1.044349,1.124677,1.103446,1.088664,1.079649,1.143087,1.009459,1.008084,1.011818,0.970638,1.007207,1.012322,1.012365,1.010787,1.033514,0.998513,1.024792,1.026638,1.017764,0.993734,0.991736,1.011337,0.938651,0.982965,1.010097,1.014064,0.997073,1.008244,0.988963,0.986035,1.041194,0.961242,0.965537,1.006079,1.017423,1.01177,0.996464,1.01008,1.022508,1.022426,1.016549,1.010989,1.013021,1.019733,1.01987,1.017362,1.029347,1.005398,0.99221,1.012028,1.005181,1.004797,1.068444,0.997304,1.019544,1.024605,1.040029,1.004187,1.014562,1.023132,1.001043,1.02208,1.058713,1,1,1,1,1,1,1,1,1,1,1,1,2.128472844,2.432543263,2.257078673,2.390100492,2.412244723,2.308942529,2.104353237,1.4714342,2.197086701,2.260103295,2.22826535,1.714411191,2.237101646,1.815128471,1.69356262,1.862008301,1.451723324,1.514916894,2.571396779,2.663737264,2.065015,1.96892,1.840573,1.375786,2.364683,1.086174,1.881451,1.928374,1.483243,1.791153,1.76486,0.93069,1.060991,1.012656,1.070908,1.023495,1.030104,0.937948,0.961666,1.019623,0.985082,1.015177,1.052875,1.060745,1.019791,0.991016
1.038328,1.050684,1.044509,1.012203,1.161326,1.076029,1.147267,1.112236,1.057647,1.035734,1.175253,1.127681,1.417551,1.083084,1.209743,1.122168,1.117807,1.116084,1.07328,1.045465,1.150859,1.035528,1.111776,1.097075,1.094571,1.183028,1.117768,0.988729,0.996143,1.020131,0.970424,1.008743,1.031272,1.015247,1.002823,0.99992,0.988836,1.018545,1.01455,1.0117,1.009872,0.99029,1.004822,0.934665,0.969429,0.995336,1.009715,0.991239,0.972927,1.000041,1.003525,1.02096,1.471631,0.994193,0.987626,1.001351,0.97705,0.986734,1.020224,1.015664,1.011142,1.001127,0.990689,1.009653,0.992401,0.997581,1.010514,1.015806,1.010681,0.978661,0.998128,1.013845,0.990061,1.049237,0.986448,1.014724,0.981606,1.009369,0.984181,1.00342,0.991357,1.00383,0.997772,1.232137,0.991715,1.445163,1.475722,1.090687,1.126281,2.284406,3.324732,3.042525,4.153486,4.331957,2.701791,3.957738,2.05595243,2.38141214,2.184227286,2.318029786,2.278615017,2.198248739,1.787554014,1.371391213,2.124317927,2.193217081,2.168941132,1.691689161,2.17753131,1.808347217,1.59125952,1.772761686,1.122948998,1.161355952,2.502992051,2.618773682,2.046545,1.923042,1.807276,1.361693,2.335968,1.355179,1.886293,2.146677,1.446082,1.738272,1.703053,0.936239,1.007137,0.999214,0.960448,1.001482,1.002377,0.927139,0.999566,0.998847,1.020086,0.998207,1.093289,1.058282,0.991331,0.985283
1.054954,1.056627,1.04949,1.027125,1.160095,1.082421,1.132522,1.10997,1.066527,1.040705,1.174941,1.112457,1.475623,1.087467,1.198521,1.142574,1.127883,1.120756,1.041776,1.070145,1.145638,1.052781,1.142321,1.140177,1.080193,1.076279,1.118207,1.00956,1.005278,1.01904,0.966315,0.997803,1.010883,1.000788,1.011066,1.034514,0.989582,1.023565,1.02647,1.007338,1.003225,0.997304,1.012317,0.95057,1.004997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.945355,3.09274,2.909438,1.742958,4.073811,3.703273,3.228916,3.149613,4.11512,3.802587,2.745997,3.946541,1.991368804,2.330469684,2.109945235,2.236597264,2.134575017,2.077411915,1.448995424,1.533544555,2.053026571,2.096003755,2.085192072,1.651416249,2.107174242,1.802670094,1.609032882,1.687194698,0.966342445,0.973665495,2.438258493,2.571534999,2.017907,1.832289,1.729284,1.349733,2.265615,1.284893,1.943717,2.185129,1.421343,1.671774,1.619875,0.91244,1.014463,1.030582,0.9328,0.966717,1.006344,0.96172,0.986735,1.014662,0.963801,0.979271,0.941066,1.03049,1.004003,0.983635
1.043016,1.067195,1.023549,1.024643,1.105014,1.050534,1.100645,1.068554,1.051098,1.022985,1.124741,1.102571,1.436131,1.070184,1.102011,1.132226,1.094976,1.110044,0.995985,1.02914,1.10077,1.020149,1.092389,1.162006,1.043539,1.012527,1.073126,0.996833,0.980839,1.017778,0.971905,0.982707,1.006556,0.995121,0.998709,0.986045,0.980341,1.014837,1.016557,1.003822,0.994786,0.983677,1.00401,0.949712,0.978997,1.018496,3.260926,3.266961,2.460638,3.090116,1.219049,1.141309,1.266666,1.918759,4.088009,3.512234,4.32041,3.581611,4.106097,3.75543,3.241611,3.715403,3.38426,3.184477,4.059122,3.15461,1.338346,3.91324,3.097004,1.194467,3.253527,3.716097,1.066484,2.543271,3.605644,4.023496,4.359491,3.449022,3.817568,3.779896,3.30435,3.714582,3.150541,2.44969,0.481105,2.644764,2.382863,2.101915,3.679392,3.03205,2.845214,2.733674,3.353672,2.913048,2.121242,3.411191,1.966944585,2.308045371,2.079792325,2.193877401,2.066692952,2.013900922,1.275579849,2.524200683,2.016696467,2.046813808,2.03260772,1.628924951,2.069396217,1.814971569,1.611416776,1.665622049,0.965006226,0.963249367,2.414384173,2.566429797,1.984833,1.710487,1.662755,1.339673,2.215899,1.103195,1.914431,1.856018,1.341629,1.623372,1.5282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.058566,1.065418,1.042235,1.027873,1.109777,1.077703,1.08778,1.062312,1.067118,1.01859,1.118754,1.098885,1.389801,1.064863,1.075256,1.120288,1.081779,1.07955,0.992382,1.025555,1.089009,1.029901,1.094402,1.240599,1.046955,1.007159,1.083015,0.992281,1.00634,1.016727,0.981529,0.983752,1.015316,0.985918,1.025334,1.013778,0.986032,1.019922,1.015939,1.00337,1.001127,1.006585,1.002842,0.9694,1.002507,1.350909,3.331898,3.352997,2.170842,2.073467,2.221486,2.511513,2.483982,2.497084,4.001687,3.417617,4.251818,3.578958,4.013702,3.688007,3.137026,3.688003,3.381975,3.183463,3.965766,3.185013,2.625663,3.902313,3.171652,2.914988,3.064244,3.636942,2.441986,2.523167,3.641401,3.976244,4.392818,3.413359,3.746694,3.671667,3.325292,3.746816,3.206823,2.592079,1.979252,2.336697,2.179232,2.440283,3.153519,3.128005,2.979927,2.835517,3.361522,2.785509,2.227402,3.374678,1.978278591,2.335632332,2.090019769,2.205472114,2.067910452,1.998382639,1.255302442,2.667625053,2.029776649,2.063396492,2.002817461,1.625367318,2.069178561,1.825194136,1.553372287,1.703965286,1.075018311,1.087801502,2.433777265,2.591735585,1.925994,1.545059,1.648304,1.312059,2.143647,1.077025,1.866086,1.385067,1.32839,1.563354,1.425255,1.364476,1.101407,1.041197,1.623663,1.069305,1.103519,1.637104,1.086839,1.764487,1.990969,2.009855,2.390256,1.145119,2.184088,2.223828
1.038054,1.036994,1.028269,1.012514,1.052491,1.042436,1.045956,1.037595,1.043549,1.004982,1.10362,1.088178,1.280863,1.046538,1.055608,1.110473,1.039665,1.039556,0.937906,1.013425,1.067471,1.016731,1.075653,1.765467,1.027119,1.038237,1.065754,0.997441,1.000771,1.008352,0.987161,0.991324,1.00029,1.022201,1.008024,1.014425,0.973796,1.029113,1.01324,1.004088,1.004483,0.99902,1.005557,0.987016,0.968982,2.766565,3.292406,3.349469,2.560776,1.693697,2.654075,2.599372,2.261662,2.22915,3.866028,3.296821,4.206764,3.532794,3.872626,3.57731,2.985941,3.614509,3.360236,3.110684,3.791163,3.110647,2.453743,3.838629,3.11105,2.791136,2.876652,3.478301,2.367859,2.52623,3.560066,3.875529,4.298769,3.317861,3.639057,3.527393,3.301842,3.683525,3.108708,2.592451,3.113346,2.371554,2.243008,2.5972,2.912099,3.209406,3.081953,2.908604,3.334548,2.715105,2.312126,3.355366,1.967967636,2.331114005,2.088931875,2.194923395,2.021496798,1.961581704,1.271480471,2.323961391,2.041035549,2.029482188,1.947013754,1.596888915,2.046659553,1.814023002,1.603703921,1.725437897,1.334599347,1.329721927,2.420234097,2.606166711,1.894417,1.487888,1.672116,1.325616,2.132964,1.148516,1.806321,1.304614,1.291749,1.484459,1.338434,1.603582,1.493555,1.166983,1.63729,1.908711,1.789066,1.616478,1.124191,1.909638,2.061661,2.205956,2.328511,2.023916,2.223232,2.299983
1.053874,1.054607,1.027611,1.039956,1.045068,1.048414,1.076618,1.044385,1.046324,1.008571,1.109585,1.080583,1.225097,1.064433,1.110323,1.107335,1.028678,1.020763,0.936045,1.026001,1.056898,1.029262,1.095633,1.586177,1.026433,1.004544,1.079928,0.990406,1.000149,1.017038,0.986109,0.982393,1.012672,1.001358,1.021001,1.000332,0.971561,1.022552,1.012873,0.992692,0.995971,0.996821,0.994763,0.990964,0.983924,2.416698,3.194186,3.267978,2.665408,2.708425,2.365544,2.370478,2.146692,2.089669,3.781186,3.195989,4.110933,3.471158,3.73827,3.394064,2.766885,3.531489,3.286084,3.015793,3.646475,2.972104,2.04197,3.728421,3.011197,2.695249,2.670879,3.296516,2.11917,2.514142,3.438572,3.747124,4.148117,3.171549,3.504686,3.335403,3.171728,3.560296,2.959662,2.521471,2.626095,2.835978,2.577149,2.586433,3.387657,3.288252,3.089446,2.923128,3.240798,2.634762,2.245546,3.266948,1.957141372,2.311524204,2.065527292,2.188179682,1.963839839,1.934052234,1.529498719,1.61086669,2.018067803,1.960968364,1.886705584,1.552552136,2.019996945,1.783171739,1.546148672,1.746826748,1.682601227,1.65559699,2.395581227,2.608395402,1.820217,1.401464,1.5506,1.297962,2.081938,1.039768,1.70413,1.261255,1.31264,1.440692,1.254544,1.503501,1.75034,1.400623,1.397209,1.658622,1.681672,1.497394,1.487451,1.747347,2.010247,2.129458,2.178153,2.000172,2.062673,2.174107
