FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 6 Cell 1,FOV 6 Cell 2,FOV 6 Cell 3,FOV 6 Cell 4,FOV 6 Cell 5,FOV 7 Cell 1,FOV 7 Cell 2,FOV 7 Cell 3,FOV 7 Cell 4,FOV 7 Cell 5,FOV 7 Cell 6,FOV 8 Cell 1,FOV 8 Cell 2,FOV 8 Cell 3,FOV 8 Cell 4,FOV 8 Cell 5,FOV 8 Cell 6,FOV 8 Cell 7,FOV 8 Cell 8,FOV 8 Cell 9,FOV 8 Cell 10,FOV 8 Cell 11,FOV 8 Cell 12,FOV 2 Cell 1,FOV 2 Cell 2,FOV 2 Cell 3,FOV 2 Cell 4,FOV 2 Cell 5,FOV 2 Cell 6,FOV 2 Cell 7,FOV 2 Cell 8,FOV 4 Cell 1,FOV 4 Cell 2,FOV 4 Cell 3,FOV 4 Cell 4,FOV 4 Cell 5,FOV 4 Cell 6,FOV 4 Cell 7,FOV 4 Cell 8,FOV 4 Cell 9,FOV 4 Cell 10,FOV 4 Cell 11,FOV 4 Cell 12,FOV 4 Cell 13,FOV 4 Cell 14,FOV 5 Cell 1,FOV 5 Cell 2,FOV 5 Cell 3,FOV 5 Cell 4,FOV 5 Cell 5,FOV 5 Cell 6,FOV 5 Cell 7,FOV 5 Cell 8,FOV 5 Cell 9,FOV 5 Cell 10
0.422761,0.554257,0.550892,0.573371,0.4777,0.607323,0.566679,1.796346,0.755998,0.987934,0.690431,1.108319,0.588807,0.586717,0.68431,0.908024,0.936101,0.88421,0.836374,0.952868,1.18584,0.950074,0.966213,1.060681,0.932355,1.003907,0.933686,0.902251,1.068004,0.963354031,0.234652739,1.015249833,0.141532824,0.730963848,1.047878,0.99644495,1.310875391,1.028673,0.693001,0.670406,0.71743,0.715769,0.86315,0.958101,0.857122,0.840429,1.265777,1.307502,0.718613,0.763905,0.867971,0.917526,0.777007,0.896142,0.835256,1.031458,1.059775,0.876474,0.759089,0.829503,0.721599
0.421059,0.556606,0.552974,0.563149,0.472788,0.591161,0.562463,1.798766,0.758735,0.968751,0.680207,1.116634,0.601128,0.582051,0.675048,0.891447,0.97013,0.889074,0.816563,0.951979,1.191307,0.924203,0.961791,1.046258,0.937995,1.012467,0.92053,0.891442,1.069115,0.960316364,0.232731143,1.006604213,0.139434299,0.725514122,1.041381935,0.992359649,1.302242697,1.01015,0.671795,0.729405,0.717787,0.694781,0.892437,0.88187,0.843261,0.828368,1.271434,1.221193,0.732058,0.762971,0.8436,0.900555,0.764625,0.883882,0.835276,1.024523,1.0248,0.862936,0.762237,0.804595,0.729537
0.441041,0.561164,0.560112,0.57572,0.493051,0.595608,0.561665,1.789362,0.768093,0.971375,0.679239,1.122359,0.599472,0.588012,0.689036,0.907221,0.944559,0.87783,0.82694,0.97699,1.18928,0.929624,0.947433,1.0529,0.94121,1.034426,0.929205,0.898398,1.068121,0.956656662,0.232485074,1.00326492,0.139331504,0.723129125,1.040313488,0.987012846,1.30477695,1.014611,0.693539,0.654278,0.715355,0.701157,0.88264,0.863246,0.862958,0.7876,1.246483,1.213818,0.715985,0.754851,0.852152,0.90419,0.766136,0.88884,0.844623,1.023055,1.047607,0.865036,0.762127,0.810942,0.71434
0.426593,0.548621,0.549963,0.566622,0.473251,0.583741,0.552037,1.784386,0.753235,0.992445,0.66534,1.107157,0.59281,0.592468,0.682878,0.904703,0.97361,0.892843,0.830859,0.963106,1.202047,0.938927,0.971639,1.076943,0.954454,1.042028,0.925884,0.902584,1.102625,0.945557568,0.228819729,0.995523114,0.137002703,0.717970261,1.033705886,0.982920431,1.294125412,1.023351,0.672184,0.686673,0.787241,0.696507,0.843428,0.855729,0.880845,0.761133,1.264835,1.21835,0.732228,0.767149,0.832707,0.88039,0.763987,0.868527,0.811098,1.023289,0.997542,0.844126,0.746329,0.796319,0.703535
0.421924,0.552626,0.546655,0.561094,0.477419,0.580558,0.562503,1.820036,0.751803,0.967326,0.671149,1.060772,0.566646,0.5505,0.642511,0.789873,0.877669,0.871505,0.830162,0.944838,1.187698,0.928981,0.956745,1.102294,0.972314,1.039996,0.934133,0.89783,1.102753,0.942103472,0.230076549,0.99299535,0.137256199,0.715443017,1.030874002,0.978600743,1.289469369,0.965959,0.676256,0.675652,0.801624,0.681366,0.842276,0.853171,1.204905,0.763619,1.258114,1.193823,0.718269,0.766739,0.855062,0.914234,0.776547,0.882498,0.835278,1.046487,1.045868,0.873417,0.750884,0.822869,0.732118
0.42335,0.553411,0.553248,0.57158,0.488553,0.594388,0.558666,1.826637,0.745052,0.982934,0.670224,1.074631,0.591799,0.56689,0.667014,0.889348,0.949577,0.888137,0.871381,0.950486,1.184896,0.958225,0.964208,1.067571,0.949178,1.032271,0.930572,0.90131,1.107822,0.931061752,0.223734711,0.980120658,0.133386372,0.708451516,1.01827802,0.966268665,1.280549203,0.967981,0.67985,0.695056,0.725243,0.682157,0.895533,0.885029,1.041283,0.769141,1.251903,1.202863,0.732924,0.759806,0.886228,0.873307,0.740256,0.866263,0.808613,1.025108,1.028701,0.849207,0.742945,0.815689,0.707057
0.421147,0.543008,0.542748,0.557511,0.472681,0.582221,0.552799,1.814915,0.741787,0.967707,0.667462,1.093685,0.578563,0.570655,0.676435,0.8606,0.973315,0.881556,0.866212,0.941449,1.193829,0.942852,0.946868,1.057573,0.945038,1.021078,0.934265,0.905514,1.090042,0.924666219,0.221274851,0.972268498,0.131015644,0.70415,1.015121524,0.95631722,1.270878765,0.965746,0.70193,0.705285,0.736399,0.707652,0.876921,0.910604,0.86825,0.769484,1.238639,1.210664,0.717793,0.770982,0.865358,0.866439,0.741609,0.868605,0.805496,1.003653,1.015727,0.833476,0.730946,0.787475,0.697566
0.427742,0.552762,0.560573,0.571799,0.484179,0.584585,0.550418,1.818987,0.763731,0.995338,0.679519,1.114901,0.586648,0.571492,0.675544,0.86224,0.951296,0.890625,0.855672,0.957587,1.198739,0.936773,0.977282,1.087505,0.962555,1.028534,0.948055,0.901226,1.105855,0.93491697,0.230921791,0.982195102,0.138393967,0.709306976,1.016757656,0.96820856,1.280188051,0.942278,0.661153,0.691731,0.689187,0.680509,0.819416,0.923314,0.821246,0.757665,1.229787,1.194072,0.7285,0.750385,0.83765,0.883386,0.750666,0.876764,0.844795,1.025458,1.037398,0.849935,0.732656,0.807043,0.728262
0.432799,0.550572,0.549518,0.561671,0.472385,0.584614,0.555599,1.820045,0.801944,0.974207,0.661813,1.121679,0.592091,0.580291,0.666555,0.882435,0.981594,0.861404,0.875241,0.958402,1.192833,0.932365,0.952728,1.045496,0.942347,1.024085,0.937486,0.889537,1.101134,0.934044174,0.232965616,0.981221848,0.140103738,0.70917859,1.014441534,0.973187374,1.275095614,0.940101,0.669034,0.650025,0.717343,0.68476,0.839528,1.065756,0.818449,0.768532,1.239467,1.222375,0.75169,0.756038,0.824309,0.885242,0.753287,0.873112,0.841657,1.029187,1.025746,0.86654,0.74857,0.816088,0.72427
0.432296,0.548002,0.546446,0.562839,0.480596,0.580769,0.561993,1.826664,0.785472,0.995035,0.671029,1.100531,0.587464,0.579057,0.670575,0.909843,0.957154,0.883834,0.880872,0.961585,1.213309,0.966077,0.963534,1.075595,0.943897,1.046197,0.935123,0.904446,1.124652,0.93244915,0.231302701,0.973387321,0.138234633,0.705602981,1.008916417,0.976794726,1.280494326,0.933966,0.662842,0.66909,0.696394,0.679747,0.841733,0.957438,0.810811,0.775219,1.225754,1.424684,0.72425,0.746318,0.824502,0.878847,0.73602,0.872969,0.794361,1.00735,0.987165,0.835322,0.74712,0.800665,0.686192
0.422107,0.548618,0.540723,0.559111,0.477795,0.580177,0.558424,1.802145,0.779874,0.976903,0.66858,1.091291,0.578084,0.57633,0.656873,0.882391,0.949794,0.892402,0.858157,0.968877,1.193016,0.978593,0.969253,1.086765,0.959071,1.04579,0.92264,0.895702,1.127119,0.926361315,0.228944112,0.964511611,0.136600281,0.70313314,1.003922254,0.968907036,1.26828262,0.884391,0.658299,0.66874,0.694771,0.699289,0.884754,0.884717,0.809753,0.787235,1.249652,1.439188,0.6969,0.740944,0.82074,0.899596,0.771146,0.879595,0.828501,1.026855,1.023967,0.857148,0.763592,0.795418,0.714578
0.428375,0.548909,0.546022,0.564434,0.487691,0.582314,0.558524,1.834208,0.76828,0.97139,0.672671,1.06797,0.562994,0.551018,0.642234,0.856025,0.939315,0.874482,0.845518,0.956989,1.205984,0.961214,0.948065,1.063031,0.939155,1.021925,0.915565,0.900162,1.12543,0.921062309,0.226944618,0.958404654,0.135376479,0.69884322,1.000577877,0.965684364,1.267347851,0.908784,0.651341,0.689269,0.710142,0.706847,0.836509,0.859302,0.795125,0.784228,1.228005,1.230706,0.71482,0.755512,0.803375,0.879023,0.74557,0.879232,0.832917,1.013993,1.004651,0.834027,0.735433,0.809918,0.707801
0.428497,0.548311,0.542224,0.567814,0.487639,0.573778,0.56067,1.802671,0.776572,0.983463,0.673084,1.103342,0.58066,0.561162,0.657608,0.858096,0.935297,0.869609,0.816467,0.934009,1.18212,0.955267,0.927565,1.181216,0.961195,0.982589,0.908192,0.878321,1.107096,0.918121787,0.223802398,0.948595476,0.132863518,0.693595394,0.998989821,0.96112269,1.2628285,0.88891,0.660064,0.684035,0.721999,0.688503,0.808719,0.861151,0.777308,0.782225,1.215492,1.197656,0.707016,0.746735,0.815773,0.887985,0.763664,0.88149,0.828799,1.012013,1.044413,0.82695,0.739667,0.798837,0.71106
0.412276,0.549,0.547564,0.556763,0.478005,0.572959,0.569257,1.80221,0.764722,0.988766,0.667255,1.099481,0.579728,0.574422,0.671894,0.886233,0.929226,0.877802,0.831771,0.936122,1.188991,0.981915,0.927179,1.154659,1.030545,1.019204,0.918666,0.884003,1.119341,0.912557533,0.226595063,0.948312419,0.134511948,0.692443418,0.995542176,0.962575147,1.260952301,0.902525,0.709823,0.683068,0.776076,0.71116,0.841427,0.915735,0.858683,0.821692,1.2627,1.20116,0.736503,0.782376,0.864154,0.874507,0.749361,0.848348,0.815074,1.003908,1.044655,0.836862,0.763289,0.79292,0.723535
0.430756,0.552148,0.545693,0.571262,0.467871,0.570939,0.564861,1.800685,0.753518,0.976965,0.671077,1.099305,0.583862,0.572215,0.663647,0.910774,0.971309,0.879193,0.847468,0.929863,1.188408,0.956507,0.947628,1.081071,0.980873,1.020412,0.901935,0.884236,1.123491,0.917477666,0.227953122,0.9470691,0.135938841,0.692162741,0.996134476,0.967117111,1.259013386,0.868411,0.683562,0.652745,0.727661,0.70409,0.84057,0.917776,0.846145,0.822826,1.263638,1.201953,0.720549,0.754111,0.835651,0.89866,0.742309,0.882023,0.811792,1.025776,1.0266,0.83754,0.729697,0.78594,0.704857
0.421902,0.547682,0.560236,0.566241,0.476277,0.587785,0.56787,1.812322,0.759677,0.974379,0.666247,1.119078,0.598551,0.575652,0.675592,0.899357,0.984504,0.889715,0.823543,0.944936,1.193676,0.910633,0.94616,1.053627,0.955377,0.998057,0.915847,0.893028,1.138567,0.921316035,0.227277728,0.941895815,0.135863355,0.689511447,0.994378923,0.971844761,1.25876638,0.867268,0.698941,0.692323,0.74008,0.70283,0.864318,0.914046,0.865338,0.792513,1.252616,1.224724,0.716198,0.76445,0.839378,0.873994,0.741858,0.87214,0.828259,1.010849,1.008071,0.829555,0.745949,0.787053,0.716375
0.429749,0.540686,0.539779,0.556215,0.468649,0.557087,0.563194,1.800602,0.768928,0.9816,0.662248,1.118025,0.582589,0.566636,0.669791,0.896311,0.970462,0.887015,0.840707,0.954082,1.189629,0.909086,0.947098,1.021867,0.914385,0.990355,0.91104,0.884355,1.121491,0.909744436,0.226073698,0.933894379,0.133615399,0.685996951,0.986299418,0.966854473,1.248029638,0.853705,0.679108,0.680856,0.731113,0.713757,0.847727,0.928602,0.84377,0.758458,1.234953,1.20601,0.738147,0.763651,0.839008,0.868348,0.743578,0.86057,0.817097,1.008723,1.015137,0.83188,0.736523,0.795527,0.691698
0.432694,0.54437,0.548164,0.557797,0.477189,0.571211,0.556939,1.801622,0.776122,0.970562,0.658244,1.09232,0.575587,0.562833,0.662181,0.913647,0.975686,0.888445,0.842994,0.944949,1.186859,0.917918,0.929456,1.042435,0.912015,0.994494,0.918734,0.888041,1.131734,0.916709031,0.232439204,0.940407732,0.139948689,0.691224995,0.990514553,0.97348567,1.250461593,0.819782,0.65256,0.641211,0.73468,0.686183,0.821849,0.959616,0.858252,0.753506,1.217146,1.18137,0.721963,0.744795,0.818042,0.864277,0.746164,0.875454,0.831947,1.033203,1.063483,0.832351,0.733323,0.811516,0.706325
0.428701,0.547329,0.54654,0.574548,0.470563,0.567389,0.554416,1.809812,0.762484,0.974315,0.664429,1.096741,0.586126,0.554249,0.657716,0.891398,0.930625,0.8971,0.859671,0.950859,1.194585,0.939292,0.95101,1.04186,0.906677,0.993654,0.908954,0.895793,1.135984,0.886357083,0.213018897,0.909025925,0.125491043,0.67530942,0.972580374,0.959734866,1.218881453,0.817931,0.661957,0.695403,0.717045,0.702654,0.85508,0.968258,1.128974,0.755035,1.232115,1.194629,0.735375,0.75018,0.905668,0.854666,0.755337,0.870322,0.832762,1.021938,1.093957,0.838143,0.741543,0.805429,0.715274
0.431582,0.536724,0.535676,0.557505,0.462252,0.554328,0.565405,1.810281,0.773803,0.979903,0.665232,1.099034,0.578998,0.572102,0.651108,0.878438,0.937597,0.893476,0.86628,0.965322,1.201266,0.927547,0.979322,1.043011,0.917183,1.007099,0.917155,0.905917,1.122918,0.887966046,0.214555871,0.906672445,0.125793033,0.672635911,0.964218565,0.94900444,1.212192508,0.823348,0.680541,0.706163,0.725782,0.696993,0.845601,0.904846,0.916263,0.76155,1.222929,1.247904,0.725911,0.750423,0.842198,0.889422,0.761122,0.872916,0.836078,1.029541,1.041031,0.838495,0.74519,0.803531,0.707198
0.419546,0.537153,0.541526,0.56208,0.470439,0.565664,0.560404,1.815555,0.770262,0.98531,0.669048,1.086074,0.563171,0.559844,0.653483,0.870624,0.915452,0.903056,0.862624,0.960339,1.212722,0.932122,0.987409,1.061575,0.937942,1.013343,0.92959,0.910909,1.106175,0.90679262,0.227013219,0.918963562,0.135067986,0.6815144,0.97571937,0.957347165,1.223114394,0.781764,0.667205,0.656963,0.855924,0.678811,0.851193,0.887128,0.834786,0.77716,1.214434,1.439678,0.710104,0.7448,0.811758,0.87961,0.762796,0.88035,0.841498,1.042559,1.034194,0.819964,0.761388,0.808756,0.727781
0.417249,0.541249,0.538493,0.551959,0.453601,0.551851,0.563897,1.802733,0.758548,0.985208,0.661346,1.075863,0.583077,0.570193,0.665956,0.880756,0.924388,0.889609,0.873619,0.9381,1.19791,0.927886,0.962279,1.043644,0.919702,1.013535,0.911371,0.897908,1.108654,0.909409464,0.228651058,0.91922631,0.136988856,0.679932616,0.978730098,0.961336235,1.222474995,0.809847,0.664374,0.675296,0.742249,0.695196,0.840462,0.965031,0.851644,0.782183,1.225072,1.222825,0.697169,0.759569,0.808331,0.855802,0.764057,0.854052,0.813314,1.030243,1.032895,0.833235,0.727191,0.786975,0.712231
0.427605,0.542022,0.549342,0.563312,0.472406,0.560305,0.56582,1.798513,0.752696,0.985327,0.660995,1.088886,0.577869,0.56552,0.662277,0.892557,0.979512,0.90363,0.867782,0.953923,1.207669,0.921934,0.992245,1.054547,0.923196,1.003028,0.901528,0.895732,1.103165,0.905677689,0.223771014,0.907804336,0.132597934,0.673127596,0.969667914,0.9572499,1.213009035,0.799243,0.681265,0.675929,0.693249,0.702919,0.871616,0.901633,0.823636,0.793108,1.219534,1.188806,0.717013,0.759429,0.826261,0.869987,0.757344,0.866854,0.829873,0.999453,1.018705,0.839315,0.742085,0.783139,0.691073
0.422176,0.552442,0.552956,0.568576,0.468074,0.560241,0.555939,1.825826,0.759537,0.983829,0.660834,1.076212,0.568783,0.572025,0.663578,0.893911,0.955738,0.891664,0.857863,0.951722,1.193837,0.905821,0.97397,1.01407,0.917473,0.996916,0.903618,0.891823,1.091462,0.902050022,0.223798467,0.903025912,0.133578783,0.672834033,0.97248153,0.956545805,1.209615049,0.782125,0.655874,0.650041,0.694073,0.68404,0.870975,0.895489,0.83626,0.801655,1.202083,1.17374,0.721236,0.760195,0.81064,0.866915,0.741192,0.833389,0.817532,1.024915,1.017789,0.830894,0.732138,0.789684,0.693958
0.409516,0.538548,0.534221,0.555454,0.4617,0.548473,0.558682,1.84423,0.757681,0.985279,0.670554,1.068625,0.57588,0.557072,0.65504,0.890418,0.937293,0.883186,0.845218,0.944616,1.198005,0.8979,0.96403,1.012243,0.898638,1.005317,0.901323,0.895814,1.079934,0.901437166,0.224503116,0.901881701,0.134322268,0.671938204,0.96836947,0.951939668,1.207546868,0.764382,0.661712,0.62843,0.686067,0.681009,0.86139,0.965263,0.823294,0.816701,1.219036,1.185664,0.722847,0.761463,0.861083,0.864397,0.767273,0.869382,0.816577,1.012099,1.025723,0.80222,0.737662,0.792634,0.693753
0.418216,0.548116,0.539121,0.556717,0.462662,0.55327,0.550199,1.815467,0.735932,0.974425,0.648758,1.057866,0.547729,0.532847,0.620501,0.81695,0.888694,0.876588,0.841767,0.941218,1.217663,0.912576,0.983103,1.043052,0.922956,1.022839,0.906911,0.892558,1.094194,0.895955566,0.222035079,0.894364453,0.131735568,0.66816178,0.961743792,0.940596104,1.207238413,0.75561,0.669041,0.651393,0.711394,0.693448,0.837783,1.012624,0.852823,0.800457,1.205892,1.166001,0.729056,0.755156,0.860182,0.869501,0.765168,0.860431,0.827802,1.009719,1.053712,0.83275,0.758474,0.799152,0.700849
0.414318,0.535611,0.536438,0.551818,0.461255,0.551538,0.556196,1.830669,0.74562,0.983059,0.653167,1.08238,0.572589,0.553567,0.661125,0.895403,0.927172,0.889914,0.867858,0.968272,1.225236,0.950953,0.977011,1.0488,0.928354,1.039246,0.904529,0.901928,1.088018,0.900514277,0.225467418,0.894070878,0.134942061,0.671072167,0.962457243,0.9373165,1.207939467,0.747791,0.657528,0.628246,0.686182,0.683321,0.856767,0.8988,0.830849,0.799025,1.175899,1.163989,0.708393,0.744998,0.799527,0.879565,0.757349,0.874214,0.82787,1.018684,1.052199,0.835425,0.748457,0.793297,0.702481
0.423427,0.537915,0.540218,0.550399,0.468983,0.550121,0.560771,1.824912,0.747487,0.961843,0.652439,1.086911,0.580941,0.561187,0.664955,0.902752,0.939298,0.889684,0.886147,0.954405,1.223628,0.948909,0.972644,1.050616,0.946293,1.065299,0.920404,0.894209,1.10422,0.899384691,0.226288741,0.8913121,0.13585036,0.669087794,0.960911303,0.933946894,1.205138579,0.769883,0.673652,0.675028,0.713353,0.687616,0.845275,0.884452,0.843805,0.783585,1.221724,1.1908,0.718964,0.767261,0.821313,0.847885,0.764616,0.870191,0.811438,1.018602,1.01158,0.836484,0.734983,0.80004,0.689795
0.431823,0.548368,0.549696,0.564285,0.482346,0.552297,0.570266,1.833091,0.74734,0.97298,0.659894,1.09809,0.587226,0.555405,0.639482,0.880728,0.936815,0.882796,0.877803,0.952985,1.192139,0.92669,0.95393,1.105651,0.95929,1.067194,0.906395,0.893357,1.084105,0.90251916,0.225784619,0.887246695,0.134984675,0.666815078,0.960521308,0.937402573,1.192784287,0.737781,0.645287,0.620762,0.705046,0.677149,0.818111,0.838155,1.063552,0.746511,1.187063,1.178908,0.687158,0.737499,0.781972,0.86952,0.750153,0.866124,0.81679,1.01983,1.005861,0.84391,0.739681,0.788817,0.710585
0.422415,0.543815,0.546208,0.558758,0.47272,0.564006,0.555384,1.807602,0.745854,0.982763,0.661968,1.07868,0.565584,0.537098,0.640205,0.837477,0.917898,0.882205,0.878414,0.936949,1.19811,0.936048,0.966396,1.167138,0.984382,1.058452,0.903326,0.884511,1.063037,0.901235482,0.227549274,0.885720281,0.136335341,0.667760817,0.962680125,0.943471922,1.193424511,0.722638,0.65991,0.62255,0.744655,0.673806,0.853508,0.861624,0.97643,0.745426,1.19319,1.191668,0.703192,0.737329,0.780162,0.861442,0.746965,0.862323,0.807076,1.007236,1.013741,0.830091,0.767458,0.797041,0.69038
0.423494,0.542119,0.546854,0.556939,0.46498,0.548415,0.549454,1.79453,0.750166,1.002027,0.662613,1.062704,0.53794,0.537645,0.644792,0.831976,0.90547,0.878414,0.869681,0.927598,1.197319,0.90059,0.94441,1.114264,0.96106,1.021004,0.911391,0.881872,1.067468,0.883111062,0.223482194,0.876104639,0.133622526,0.662686725,0.957412505,0.945255681,1.19102636,0.735603,0.671013,0.65463,0.796303,0.699911,0.868086,0.934039,0.852596,0.765282,1.199905,1.411585,0.716286,0.75051,0.807084,0.851714,0.770683,0.842955,0.813502,1.025536,1.020238,0.827998,0.753369,0.807337,0.706872
0.422458,0.545728,0.550806,0.560282,0.469013,0.556956,0.562332,1.797667,0.753414,0.987444,0.650382,1.061044,0.575726,0.552082,0.64169,0.872923,0.942615,0.875274,0.869807,0.937869,1.190288,0.914774,0.936266,1.090459,0.961444,1.00978,0.904369,0.875732,1.086055,0.871654745,0.220127732,0.867411883,0.131584857,0.657953481,0.955219073,0.942697138,1.185560864,0.742222,0.68772,0.651917,0.700753,0.696009,0.850884,1.379644,0.816336,0.762272,1.209138,1.349246,0.715936,0.756482,0.806787,0.841622,0.734638,0.841065,0.802186,1.004091,1.004528,0.807628,0.730902,0.799988,0.672808
0.419733,0.543941,0.544707,0.557568,0.469002,0.548359,0.560755,1.798225,0.766793,0.98357,0.656485,1.056525,0.569418,0.539726,0.642958,0.862069,0.943654,0.8825,0.877784,0.938928,1.19357,0.926867,0.975719,1.053644,0.962126,1.004097,0.9032,0.887146,1.087716,0.793156939,0.161267934,0.783101719,0.08734837,0.607405171,0.9059109,0.884845265,1.104226421,0.736293,0.689035,0.648346,0.716625,0.706767,0.87603,1.034069,0.839882,0.782758,1.207294,1.206484,0.719726,0.767639,0.839413,0.833808,0.735309,0.844967,0.807101,1.013127,0.998424,0.812594,0.737064,0.796377,0.679664
0.409666,0.530221,0.541131,0.542861,0.457856,0.541879,0.560799,1.792971,0.755713,0.999671,0.65377,1.027648,0.557894,0.547304,0.624246,0.832868,0.911801,0.875717,0.867619,0.930688,1.198551,0.919638,1.023113,1.032605,0.936515,0.998662,0.898429,0.890653,1.069073,0.826066006,0.187400849,0.811517352,0.106449259,0.625858291,0.924826988,0.910740792,1.138824423,0.734519,0.68415,0.659561,0.72404,0.683282,0.830315,0.870967,0.813245,0.787692,1.202263,1.164376,0.715881,0.755644,0.793649,0.843128,0.753021,0.84364,0.818119,1.024986,1.024729,0.815092,0.743601,0.788615,0.702082
0.411494,0.52881,0.530855,0.546494,0.457496,0.543557,0.547561,1.782273,0.768805,0.995864,0.654007,1.07508,0.564385,0.546831,0.640499,0.852059,0.923298,0.883557,0.86285,0.933693,1.190257,0.927919,1.007403,1.031848,0.923009,1.021356,0.897393,0.89191,1.071725,0.840538479,0.201508401,0.829783296,0.117688602,0.637190181,0.934555509,0.915568232,1.154870754,0.723966,0.676199,0.664405,0.700541,0.712721,0.86669,0.874469,0.858202,0.798429,1.213913,1.155138,0.725943,0.757633,0.803775,0.839285,0.72972,0.861842,0.807646,1.025954,1.043436,0.824525,0.730655,0.777512,0.697954
0.407971,0.531886,0.531799,0.547639,0.450622,0.53723,0.551756,1.801916,0.747771,0.973798,0.646712,1.079427,0.575142,0.555321,0.657104,0.891644,0.940697,0.885161,0.862381,0.952812,1.200165,0.932113,0.99546,1.017085,0.927389,1.027462,0.903056,0.89129,1.095182,0.852936689,0.215249623,0.843029277,0.127101658,0.644135177,0.943205199,0.9218636,1.170527315,0.736027,0.660897,0.641236,0.699424,0.680092,0.850141,0.854917,0.815687,0.796899,1.190425,1.155647,0.717729,0.752175,0.773494,0.845423,0.767486,0.873487,0.811119,1.014287,1.044489,0.823097,0.746645,0.794288,0.701615
0.409521,0.530632,0.537982,0.55583,0.466533,0.551581,0.561391,1.826126,0.767705,0.985892,0.654243,1.071887,0.562416,0.544636,0.65306,0.895597,0.929857,0.875221,0.853721,0.934864,1.190998,0.926773,1.018239,1.014824,0.924187,1.008202,0.924585,0.890875,1.123593,0.8476851,0.213130765,0.836997806,0.126673241,0.639728344,0.938469494,0.917120882,1.16506621,0.710429,0.679722,0.631567,0.700911,0.688575,0.840705,0.831682,0.816446,0.79519,1.206819,1.152705,0.722,0.765326,0.759012,0.842217,0.74334,0.87116,0.815972,1.016744,1.029044,0.812562,0.736789,0.781713,0.700131
0.414591,0.531943,0.535012,0.550861,0.461786,0.542597,0.546044,1.833861,0.750128,0.971265,0.645681,1.096753,0.565317,0.557437,0.657425,0.875139,0.952662,0.886059,0.859112,0.940671,1.213168,0.913965,1.015609,1.01039,0.926507,1.00107,0.914917,0.908139,1.123673,0.847078842,0.216151309,0.83870024,0.128088915,0.638272821,0.937804311,0.913998696,1.15798611,0.711589,0.66125,0.666073,0.695581,0.710609,0.842243,0.847386,0.846614,0.815936,1.192438,1.182171,0.715698,0.749411,0.77165,0.859502,0.746631,0.835496,0.813811,1.005215,1.016131,0.804951,0.736156,0.796223,0.685406
